Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
201207,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,1485248,673.7084928
201207,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Cargo,Passenger,439307,199.2696552
201207,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Mail,Passenger,33066,14.9987376
201207,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Cargo,Passenger,295128,133.8700608
201207,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Mail,Passenger,15597,7.0747992
201207,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,105251,47.7418536
201207,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,1864483,845.7294888
201207,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,15,0.006804
201207,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,34462,15.6319632
201207,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,776526,352.2321936
201207,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,2050634,930.1675824
201207,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,5168,2.3442048
201207,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Cargo,Passenger,35626,16.1599536
201207,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Cargo,Passenger,213319,96.7614984
201207,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,3295372,1494.780739
201207,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,791746,359.1359856
201207,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,88950,40.34772
201207,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,415,0.188244
201207,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,61526,27.9081936
201207,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,1422,0.6450192
201207,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,190365,86.349564
201207,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,676792,306.9928512
201207,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,8500,3.8556
201207,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,3286,1.4905296
201207,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,321800,145.96848
201207,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,109384,49.6165824
201207,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,474628,215.2912608
201207,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,112930,51.225048
201207,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Cargo,Passenger,21617,9.8054712
201207,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Cargo,Passenger,4875,2.2113
201207,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,180938,82.0734768
201207,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,2244,1.0178784
201207,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,189902,86.1395472
201207,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,15929,7.2253944
201207,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,850495,385.784532
201207,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,415867,188.6372712
201207,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,43975,19.94706
201207,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,8245,3.739932
201207,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,3109118,1410.295925
201207,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,905739,410.8432104
201207,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Cargo,Passenger,263155,119.367108
201207,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Cargo,Passenger,302295,137.121012
201207,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,839745,380.908332
201207,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,735242,333.5057712
201207,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Mail,Passenger,11679,5.2975944
201207,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,1169538,530.5024368
201207,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,2322637,1053.548143
201207,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,34344,15.5784384
201207,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,183967,83.4474312
201207,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,88288,40.0474368
201207,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,10586,4.8018096
201207,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,1062203,481.8152808
201207,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,11530,5.230008
201207,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,22517,10.2137112
201207,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,830508,376.7184288
201207,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,13050,5.91948
201207,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,25846,11.7237456
201207,Southern Air,9S,Southern Air,9S,International,Asia,Deplaned,Cargo,Freighter,348752,158.1939072
201207,Southern Air,9S,Southern Air,9S,International,Asia,Enplaned,Cargo,Freighter,857510,388.966536
201207,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,223286,101.2825296
201207,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,254220,115.314192
201207,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,637,0.2889432
201207,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,302510,137.218536
201207,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Mail,Passenger,2118,0.9607248
201207,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Cargo,Passenger,213865,97.009164
201207,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,63253,28.6915608
201207,TACA,TA,TACA,TA,International,Central America,Deplaned,Cargo,Passenger,217,0.0984312
201207,TACA,TA,TACA,TA,International,Central America,Enplaned,Cargo,Passenger,3709,1.6824024
201207,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Cargo,Passenger,47902,21.7283472
201207,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Mail,Passenger,66884,30.3385824
201207,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Cargo,Passenger,106983,48.5274888
201207,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Mail,Passenger,176226,79.9361136
201207,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,133838,60.7089168
201207,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,230139,104.3910504
201207,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,316097,143.3815992
201207,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,212024,96.1740864
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,42018,19.0593648
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,1432191,649.6418376
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,1284078,582.4577808
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,69575,31.55922
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,2619562,1188.233323
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,1213700,550.53432
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,3521944,1597.553798
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Mail,Passenger,123245,55.903932
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Cargo,Passenger,1294,0.5869584
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,2973556,1348.805002
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,259729,117.8130744
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,536414,243.3173904
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,7310,3.315816
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,27746,12.5855856
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Cargo,Passenger,813,0.3687768
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,540,0.244944
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,601,0.2726136
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Cargo,Passenger,16,0.0072576
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,45701,20.7299736
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,1264,0.5733504
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,869355,394.339428
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,214193,97.1579448
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Cargo,Passenger,70,0.031752
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,959118,435.0559248
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,142272,64.5345792
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,13897,6.3036792
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Cargo,Passenger,559,0.2535624
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,4441,2.0144376
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,32047,14.5365192
201207,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,476313,216.0555768
201207,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,708333,321.2998488
201207,World Airways,WO,World Airways,WO,Domestic,US,Deplaned,Cargo,Freighter,3178770,1441.890072
201207,World Airways,WO,World Airways,WO,Domestic,US,Enplaned,Cargo,Freighter,2286283,1037.057969
201208,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,1015976,460.8467136
201208,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,708359,321.3116424
201208,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Cargo,Passenger,64617,29.3102712
201208,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Cargo,Passenger,37983,17.2290888
201208,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Cargo,Passenger,15231,6.9087816
201208,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Express,Passenger,7129,3.2337144
201208,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Cargo,Passenger,34255,15.538068
201208,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Express,Passenger,12989,5.8918104
201208,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Mail,Passenger,6362,2.8858032
201208,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Deplaned,Express,Freighter,82787,37.5521832
201208,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Enplaned,Express,Freighter,95004,43.0938144
201208,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Combi,1426477,647.0499672
201208,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Combi,113837,51.6364632
201208,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Combi,587310,266.403816
201208,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Combi,4230,1.918728
201208,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,969382,439.7116752
201208,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,23351,10.5920136
201208,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,686661,311.4694296
201208,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,20330,9.221688
201208,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,201102,91.2198672
201208,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,33,0.0149688
201208,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,518336,235.1172096
201208,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,45285,20.541276
201208,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,113844,51.6396384
201208,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,1015,0.460404
201208,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,126921,57.5713656
201208,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,2566,1.1639376
201208,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,39617,17.9702712
201208,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,2557,1.1598552
201208,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,977492,443.3903712
201208,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,188791,85.6355976
201208,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,470707,213.5126952
201208,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,84226,38.2049136
201208,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,1372248,622.4516928
201208,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,10057,4.5618552
201208,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,1334903,605.5120008
201208,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,88210,40.012056
201208,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,127359,57.7700424
201208,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,99140,44.969904
201208,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,175605,79.654428
201208,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,177786,80.6437296
201208,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,146244,66.3362784
201208,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Passenger,550,0.24948
201208,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Cargo,Freighter,1160482,526.3946352
201208,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Enplaned,Cargo,Freighter,941285,426.966876
201208,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,332567,150.8523912
201208,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,13545,6.144012
201208,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1371152,621.9545472
201208,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,123567,56.0499912
201208,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,68787,31.2017832
201208,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,743724,337.3532064
201208,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,199419,90.4564584
201208,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,93522,42.4215792
201208,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,235348,106.7538528
201208,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,10459,4.7442024
201208,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1727790,783.725544
201208,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,304280,138.021408
201208,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,45498,20.6378928
201208,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,131476,59.6375136
201208,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1607275,729.05994
201208,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,380964,172.8052704
201208,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,50988,23.1281568
201208,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,789581,358.1539416
201208,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,189218,85.8292848
201208,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,672807,305.1852552
201208,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,1182273,536.2790328
201208,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Cargo,Passenger,378490,171.683064
